id,title,genres,price,image,steam_page,developer,publisher,release_date
1181340,SHATTER,Adventure/Casual/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1181340/header.jpg?t=1573090183,https://store.steampowered.com/app/1181340,Andrew,Kanawati,Unrealeased
572720,Nancy Drew®: The Shattered Medallion,Adventure,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/572720/header.jpg?t=1573089940,https://store.steampowered.com/app/572720,HeR Interactive,HeR Interactive,"Mar 6, 2017"
864920,Tap Cats: Epic Card Battle,Casual/Free to Play/Indie/RPG/Strategy,,https://steamcdn-a.akamaihd.net/steam/apps/864920/header.jpg?t=1572549469,https://store.steampowered.com/app/864920,Classy Yak Game Studio,Screenzilla,"Aug 27, 2019"
1070820,RealFlight 9,Indie/Racing/Simulation,$99.99,https://steamcdn-a.akamaihd.net/steam/apps/1070820/header.jpg?t=1568054230,https://store.steampowered.com/app/1070820,Knife Edge Software,Horizon Hobby,"Sep 3, 2019"
917720,Gamedec,Indie/RPG,,https://steamcdn-a.akamaihd.net/steam/apps/917720/header.jpg?t=1572526782,https://store.steampowered.com/app/917720,Anshar Studios,Anshar Studios,Unrealeased
678620,Battle Chess II: Chinese Chess,Strategy,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/678620/header.jpg?t=1573090055,https://store.steampowered.com/app/678620,Interplay Entertainment Corp.,Interplay Entertainment Corp.,"Jul 31, 2017"
572710,Nancy Drew®: Labyrinth of Lies,Adventure,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/572710/header.jpg?t=1573090025,https://store.steampowered.com/app/572710,HeR Interactive,HeR Interactive,"Feb 13, 2017"
572700,Nancy Drew®: Sea of Darkness,Adventure,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/572700/header.jpg?t=1573090122,https://store.steampowered.com/app/572700,HeR Interactive,HeR Interactive,"Feb 2, 2017"
1002000,SPITLINGS,Action/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1002000/header.jpg?t=1572361748,https://store.steampowered.com/app/1002000,Massive Miniteam,HandyGames,Unrealeased
947890,VirtualCast,Free to Play/Massively Multiplayer,,https://steamcdn-a.akamaihd.net/steam/apps/947890/header.jpg?t=1564384210,https://store.steampowered.com/app/947890,"VirtualCast, Inc.","VirtualCast, Inc.","Jul 29, 2019"
640150,Tale of Toast,Adventure/Free to Play/Indie/RPG/Early Access,,https://steamcdn-a.akamaihd.net/steam/apps/640150/header.jpg?t=1572914640,https://store.steampowered.com/app/640150,Toasty Leaf AB,Toasty Leaf AB,"Feb 23, 2018"
572730,Nancy Drew®: The Silent Spy,Adventure,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/572730/header.jpg?t=1573089860,https://store.steampowered.com/app/572730,HeR Interactive,HeR Interactive,"Apr 3, 2017"
1086690,C-War 2,Action,$1.99,https://steamcdn-a.akamaihd.net/steam/apps/1086690/header.jpg?t=1573089807,https://store.steampowered.com/app/1086690,David Vogt,David Vogt,"Jun 26, 2019"
226820,Nancy Drew®: Ghost of Thornton Hall,Adventure,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/226820/header.jpg?t=1573089770,https://store.steampowered.com/app/226820,"HeR Interactive, Inc.",HeR Interactive,"May 14, 2013"
701540,EVIL STAR,Action/Adventure/Indie/Racing/RPG/Strategy,$3.99,https://steamcdn-a.akamaihd.net/steam/apps/701540/header.jpg?t=1573089769,https://store.steampowered.com/app/701540,ZOV GAME STUDIO,ZOV GAME STUDIO,"Nov 6, 2017"
833090,Swords of Gurrah,Action/Early Access,,https://steamcdn-a.akamaihd.net/steam/apps/833090/header.jpg?t=1570998331,https://store.steampowered.com/app/833090,"Devster, LLC","Devster, LLC",Unrealeased
42220,Nancy Drew®: The Captive Curse,Adventure,$6.99,https://steamcdn-a.akamaihd.net/steam/apps/42220/header.jpg?t=1573089364,https://store.steampowered.com/app/42220,HeR Interactive,HeR Interactive,"Jul 25, 2011"
836590,"STAY COOL, KOBAYASHI-SAN!: A RIVER CITY RANSOM STORY",Action,$13.99,https://steamcdn-a.akamaihd.net/steam/apps/836590/header.jpg?t=1573089376,https://store.steampowered.com/app/836590,Arc System Works,Arc System Works,"Nov 6, 2019"
202670,Nancy Drew®: Alibi in Ashes,Adventure,$6.99,https://steamcdn-a.akamaihd.net/steam/apps/202670/header.jpg?t=1573089436,https://store.steampowered.com/app/202670,HeR Interactive,HeR Interactive,"Nov 2, 2011"
714010,Aim Lab,Action/Adventure/Casual/Free to Play/Indie/Simulation/Early Access,,https://steamcdn-a.akamaihd.net/steam/apps/714010/header.jpg?t=1572716658,https://store.steampowered.com/app/714010,Statespace,Statespace,"Feb 7, 2018"
604240,Shotgun Farmers,Action/Indie,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/604240/header.jpg?t=1572456677,https://store.steampowered.com/app/604240,Megastorm Games,Megastorm Games,"Mar 8, 2019"
367270,Angels Fall First,Action/Simulation/Early Access,$17.99,https://steamcdn-a.akamaihd.net/steam/apps/367270/header.jpg?t=1573087641,https://store.steampowered.com/app/367270,Strangely Interactive Ltd,Strangely Interactive Ltd,"Oct 1, 2015"
306760,Obduction,Adventure/Indie,$29.99,https://steamcdn-a.akamaihd.net/steam/apps/306760/header.jpg?t=1521094354,https://store.steampowered.com/app/306760,Cyan Inc.,Cyan Inc.,"Aug 24, 2016"
346110,ARK: Survival Evolved,Action/Adventure/Indie/Massively Multiplayer/RPG,$49.99,https://steamcdn-a.akamaihd.net/steam/apps/346110/header_alt_assets_5.jpg?t=1572977527,https://store.steampowered.com/app/346110,Studio Wildcard,Studio Wildcard,"Aug 27, 2017"
31910,Nancy Drew®: The Haunting of Castle Malloy,Adventure,$6.99,https://steamcdn-a.akamaihd.net/steam/apps/31910/header.jpg?t=1573087194,https://store.steampowered.com/app/31910,HeR Interactive,HeR Interactive,"Jul 17, 2009"
1101360,Rock of Ages 3: Make & Break,Action/Indie/Racing/Strategy,,https://steamcdn-a.akamaihd.net/steam/apps/1101360/header.jpg?t=1571428700,https://store.steampowered.com/app/1101360,ACE Team,Modus Games,Unrealeased
758990,Ancient Warfare 3,Action/Indie/Simulation/Strategy/Early Access,$8.99,https://steamcdn-a.akamaihd.net/steam/apps/758990/header.jpg?t=1572547929,https://store.steampowered.com/app/758990,Jannik Nickel,Jannik Nickel,"Dec 21, 2017"
995140,Hand to Hand Combat,Action/Adventure/Indie,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/995140/header.jpg?t=1570383417,https://store.steampowered.com/app/995140,James Nye,James Nye,"Jun 28, 2019"
611260,Mad Machines,Action/Casual/Indie/Massively Multiplayer/Early Access,,https://steamcdn-a.akamaihd.net/steam/apps/611260/header.jpg?t=1572490812,https://store.steampowered.com/app/611260,Hero Blocks ApS,Hero Blocks ApS,"Feb 28, 2019"
1124950,Hyperplex 3D,Action/Casual/Indie,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/1124950/header.jpg?t=1573087611,https://store.steampowered.com/app/1124950,Lowscope,Lowscope,"Aug 16, 2019"
601220,Zup! F,Casual/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/601220/header.jpg?t=1573087541,https://store.steampowered.com/app/601220,Quiet River,Quiet River,Unrealeased
731890,Horror Hunt,Indie/Early Access,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/731890/header.jpg?t=1572825135,https://store.steampowered.com/app/731890,Gnaw Games,Gnaw Games,"Oct 30, 2019"
31980,Nancy Drew®: Ransom of the Seven Ships,Adventure,$6.99,https://steamcdn-a.akamaihd.net/steam/apps/31980/header.jpg?t=1573087526,https://store.steampowered.com/app/31980,HeR Interactive,HeR Interactive,"Jul 21, 2009"
462860,Crawlers and Brawlers,Action/Indie/RPG,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/462860/header.jpg?t=1572915435,https://store.steampowered.com/app/462860,"Ugly Beard Games, LLC","Ugly Beard Games, LLC","Aug 22, 2016"
578690,Dog Duty,Action/Indie/Strategy/Early Access,$7.99,https://steamcdn-a.akamaihd.net/steam/apps/578690/header_alt_assets_0.jpg?t=1572884056,https://store.steampowered.com/app/578690,Zanardi and Liza,SOEDESCO Publishing,"Jun 21, 2017"
1156360,Peaceful Days,Indie/RPG/Simulation/Early Access,,https://steamcdn-a.akamaihd.net/steam/apps/1156360/header.jpg?t=1572229872,https://store.steampowered.com/app/1156360,Nhat Nguyen,Nhat Nguyen,Unrealeased
31920,Nancy Drew®: The Phantom of Venice,Adventure,$6.99,https://steamcdn-a.akamaihd.net/steam/apps/31920/header.jpg?t=1573087033,https://store.steampowered.com/app/31920,HeR Interactive,HeR Interactive,"Jul 17, 2009"
976920,Dance of Death: Du Lac & Fey,Adventure/Casual/Indie,$18.99,https://steamcdn-a.akamaihd.net/steam/apps/976920/header.jpg?t=1572893537,https://store.steampowered.com/app/976920,Salix Games Ltd,Salix Games Ltd,"Apr 5, 2019"
359550,Tom Clancy's Rainbow Six® Siege,Action,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/359550/header.jpg?t=1568227548,https://store.steampowered.com/app/359550,Ubisoft Montreal,Ubisoft,"Dec 1, 2015"
570,Dota 2,Action/Free to Play/Strategy,,https://steamcdn-a.akamaihd.net/steam/apps/570/header.jpg?t=1572450795,https://store.steampowered.com/app/570,Valve,Valve,"Jul 9, 2013"
780670,Fantasy of Expedition 奇幻東征,Action/Adventure/Casual/Indie/RPG/Strategy/Early Access,,https://steamcdn-a.akamaihd.net/steam/apps/780670/header.jpg?t=1573086568,https://store.steampowered.com/app/780670,LW.C,LW.C,Unrealeased
597170,Clone Drone in the Danger Zone,Action/Indie/Early Access,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/597170/header.jpg?t=1572381822,https://store.steampowered.com/app/597170,Doborog Games,Doborog Games,"Mar 16, 2017"
31900,Nancy Drew®: The Creature of Kapu Cave,Adventure,$6.99,https://steamcdn-a.akamaihd.net/steam/apps/31900/header.jpg?t=1573086740,https://store.steampowered.com/app/31900,HeR Interactive,HeR Interactive,"Jul 17, 2009"
1047580,Ghost Grab 3000,Action/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1047580/header.jpg?t=1573084232,https://store.steampowered.com/app/1047580,Matt Glanville,Matt Glanville,Unrealeased
31860,Nancy Drew®: Legend of the Crystal Skull,Adventure,$6.99,https://steamcdn-a.akamaihd.net/steam/apps/31860/header.jpg?t=1573086959,https://store.steampowered.com/app/31860,HeR Interactive,HeR Interactive,"Jul 17, 2009"
31930,Nancy Drew®: The White Wolf of Icicle Creek,Adventure,$6.99,https://steamcdn-a.akamaihd.net/steam/apps/31930/header.jpg?t=1573086842,https://store.steampowered.com/app/31930,HeR Interactive,HeR Interactive,"Jul 17, 2009"
386010,Steambirds Alliance,Action/Free to Play/Indie/Massively Multiplayer/RPG,,https://steamcdn-a.akamaihd.net/steam/apps/386010/header.jpg?t=1566576005,https://store.steampowered.com/app/386010,Spry Fox LLC,Spry Fox LLC,"Aug 22, 2019"
1061730,Super Monkey Ball: Banana Blitz HD,Action,,https://steamcdn-a.akamaihd.net/steam/apps/1061730/header.jpg?t=1571354854,https://store.steampowered.com/app/1061730,SEGA,SEGA,Unrealeased
493490,City Car Driving,Indie/Racing/Simulation,$24.99,https://steamcdn-a.akamaihd.net/steam/apps/493490/header.jpg?t=1571377791,https://store.steampowered.com/app/493490,"Forward Development, Ltd.","Forward Global Group, Ltd.","Nov 3, 2016"
1156830,Wolfthorn,Action/Adventure/Casual/Indie/RPG/Early Access,,https://steamcdn-a.akamaihd.net/steam/apps/1156830/header.jpg?t=1573090975,https://store.steampowered.com/app/1156830,AerixArtGames,AerixArtMediaGroup,Unrealeased
897900,Typing of the Undead,Action/Casual/Indie/Early Access,,https://steamcdn-a.akamaihd.net/steam/apps/897900/header.jpg?t=1573090791,https://store.steampowered.com/app/897900,Risen Realms,Risen Realms,Unrealeased
750200,AWAY: The Survival Series,Action/Adventure/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/750200/header.jpg?t=1563047946,https://store.steampowered.com/app/750200,Breaking Walls,Breaking Walls,Unrealeased
779340,Total War: THREE KINGDOMS,Action/Strategy,$59.99,https://steamcdn-a.akamaihd.net/steam/apps/779340/header.jpg?t=1571908799,https://store.steampowered.com/app/779340,CREATIVE ASSEMBLY,SEGA,"May 23, 2019"
1074670,Trial by Teng: A Twilight Path Adventure,Adventure/Casual/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1074670/header.jpg?t=1569817141,https://store.steampowered.com/app/1074670,Charm Games,Charm Games,Unrealeased
920520,Sexy Jigsaw | 性感拼图 | 섹시 퍼즐 | セクシーなパズル,Casual/Indie/Strategy,$3.99,https://steamcdn-a.akamaihd.net/steam/apps/920520/header.jpg?t=1573089871,https://store.steampowered.com/app/920520,ZOV GAME STUDIO,ZOV GAME STUDIO,"Aug 24, 2018"
218620,PAYDAY 2,Action/RPG,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/218620/header.jpg?t=1573055185,https://store.steampowered.com/app/218620,OVERKILL - a Starbreeze Studio.,Starbreeze Publishing AB,"Aug 13, 2013"
925670,Dungeon Kitty,Action/Adventure/Casual/Indie/RPG,$3.99,https://steamcdn-a.akamaihd.net/steam/apps/925670/header.jpg?t=1570934409,https://store.steampowered.com/app/925670,ZOV GAME STUDIO,ZOV GAME STUDIO,"Aug 31, 2018"
826630,Iron Harvest,Strategy,,https://steamcdn-a.akamaihd.net/steam/apps/826630/header.jpg?t=1569922615,https://store.steampowered.com/app/826630,KING Art,Deep Silver,Unrealeased
1025140,LAMUNATION! -international-,Adventure/Casual/Simulation,,https://steamcdn-a.akamaihd.net/steam/apps/1025140/header.jpg?t=1573090553,https://store.steampowered.com/app/1025140,White Powder,"Love Lab, Inc.",Unrealeased
1165270,Synthesis Universe -Episode 00-,Indie,,https://steamcdn-a.akamaihd.net/steam/apps/1165270/header.jpg?t=1573064739,https://store.steampowered.com/app/1165270,OlivierJT,Synthesis Universe,Unrealeased
582010,MONSTER HUNTER: WORLD,Action,$59.99,https://steamcdn-a.akamaihd.net/steam/apps/582010/header.jpg?t=1572667709,https://store.steampowered.com/app/582010,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","Aug 9, 2018"
983160,Junk on Wheels,Action/Casual/Indie/Racing/Early Access,,https://steamcdn-a.akamaihd.net/steam/apps/983160/header.jpg?t=1572935062,https://store.steampowered.com/app/983160,Infravision Inc.,Infravision Inc.,Unrealeased
210230,Nancy Drew®: Tomb of the Lost Queen,Adventure,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/210230/header.jpg?t=1573089601,https://store.steampowered.com/app/210230,HeR Interactive,HeR Interactive,"May 16, 2012"
220420,Nancy Drew®: The Deadly Device,Adventure,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/220420/header.jpg?t=1573089681,https://store.steampowered.com/app/220420,"HeR Interactive, Inc.",HeR Interactive,"Oct 23, 2012"
293760,Automation - The Car Company Tycoon Game,Simulation/Strategy/Early Access,$29.99,https://steamcdn-a.akamaihd.net/steam/apps/293760/header.jpg?t=1544049563,https://store.steampowered.com/app/293760,Camshaft Software,Camshaft Software,"Mar 12, 2015"
1182790,Grudge TV,Free to Play,,https://steamcdn-a.akamaihd.net/steam/apps/1182790/header.jpg?t=1573089045,https://store.steampowered.com/app/1182790,Andrew Augustine,Monkeystein Games,Unrealeased
999190,EndZ Village,Casual/Indie/Simulation/Strategy/Early Access,$11.99,https://steamcdn-a.akamaihd.net/steam/apps/999190/header.jpg?t=1573071692,https://store.steampowered.com/app/999190,mawika,mawika,"Nov 4, 2019"
1028280,Bridge! 3,Casual/Indie/Simulation,,https://steamcdn-a.akamaihd.net/steam/apps/1028280/header.jpg?t=1573027074,https://store.steampowered.com/app/1028280,SilentFuture,Aerosoft GmbH,Unrealeased
407060,AltspaceVR—The Social VR App,Casual/Free to Play/Massively Multiplayer/Simulation,,https://steamcdn-a.akamaihd.net/steam/apps/407060/header.jpg?t=1512415661,https://store.steampowered.com/app/407060,"AltspaceVR, Inc.","AltspaceVR, Inc.","Mar 31, 2016"
1111300,Aim FTW,Action/Adventure/Casual/Free to Play/Indie/Simulation/Early Access,,https://steamcdn-a.akamaihd.net/steam/apps/1111300/header.jpg?t=1573089102,https://store.steampowered.com/app/1111300,"NetPlay, Inc.","NetPlay, Inc.","Aug 6, 2019"
1142560,Princess and Knight,Indie/RPG/Simulation/Strategy,$2.49,https://steamcdn-a.akamaihd.net/steam/apps/1142560/header.jpg?t=1573089523,https://store.steampowered.com/app/1142560,TeamSoftIceCream,TeamSoftIceCream,"Sep 11, 2019"
1100410,Commandos 2 - HD Remaster,Strategy,,https://steamcdn-a.akamaihd.net/steam/apps/1100410/header.jpg?t=1572274835,https://store.steampowered.com/app/1100410,Yippee! Entertainment,Kalypso Media Digital,Unrealeased
42230,Nancy Drew®: Trail of the Twister,Adventure,$6.99,https://steamcdn-a.akamaihd.net/steam/apps/42230/header.jpg?t=1573089160,https://store.steampowered.com/app/42230,HeR Interactive,HeR Interactive,"Jul 25, 2011"
200080,Nancy Drew®: Shadow at the Water's Edge,Adventure,$6.99,https://steamcdn-a.akamaihd.net/steam/apps/200080/header.jpg?t=1573089272,https://store.steampowered.com/app/200080,HeR Interactive,HeR Interactive,"Sep 15, 2011"
954270,LOGistICAL 2,Casual/Indie/Strategy,,https://steamcdn-a.akamaihd.net/steam/apps/954270/header.jpg?t=1571270694,https://store.steampowered.com/app/954270,Sacada,Sacada,"Oct 18, 2018"
971210,ChronoBreach,Action/Free to Play/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/971210/header.jpg?t=1573089070,https://store.steampowered.com/app/971210,UpsilonGames,UpsilonGames,"Apr 29, 2019"
43600,Nancy Drew®: Warnings at Waverly Academy,Adventure,$6.99,https://steamcdn-a.akamaihd.net/steam/apps/43600/header.jpg?t=1573089070,https://store.steampowered.com/app/43600,HeR Interactive,HeR Interactive,"Jan 13, 2010"
356400,Thumper,Action/Indie,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/356400/header.jpg?t=1562439684,https://store.steampowered.com/app/356400,Drool,Drool,"Oct 10, 2016"
1175940,肥啾大冒险,Racing,$69.99,https://steamcdn-a.akamaihd.net/steam/apps/1175940/header.jpg?t=1573088817,https://store.steampowered.com/app/1175940,Tianhong,Tianhong,"Nov 6, 2019"
349510,Hanako: Honor & Blade,Action/Indie/Early Access,$6.99,https://steamcdn-a.akamaihd.net/steam/apps/349510/header.jpg?t=1572311892,https://store.steampowered.com/app/349510,"+Mpact Games, LLC.","+Mpact Games, LLC.","Oct 8, 2017"
628770,Tangledeep,Indie/RPG,$14.99,https://steamcdn-a.akamaihd.net/steam/apps/628770/header.jpg?t=1572274500,https://store.steampowered.com/app/628770,Impact Gameworks,Impact Gameworks,"Feb 1, 2018"
1022990,Dement,Action/Adventure/Indie/Early Access,$35.99,https://steamcdn-a.akamaihd.net/steam/apps/1022990/header.jpg?t=1572545289,https://store.steampowered.com/app/1022990,Paracytik Entertainment,Paracytik Entertainment,"Oct 31, 2019"
428170,Little Reaper,Adventure/Indie,,https://steamcdn-a.akamaihd.net/steam/apps/428170/header.jpg?t=1556257418,https://store.steampowered.com/app/428170,Little Reaper Games,Little Reaper Games,Unrealeased
840390,Spacebase Startopia,Simulation/Strategy,,https://steamcdn-a.akamaihd.net/steam/apps/840390/header.jpg?t=1566210260,https://store.steampowered.com/app/840390,Realmforge Studios,Kalypso Media Digital,Unrealeased
1041710,模拟帝国,Casual/Massively Multiplayer/Simulation/Strategy,$3.99,https://steamcdn-a.akamaihd.net/steam/apps/1041710/header.jpg?t=1572314204,https://store.steampowered.com/app/1041710,TKG Inc.,TKG Inc.,"Apr 14, 2019"
1117990,Wizards of Brandel,Adventure/RPG/Simulation/Strategy,$11.69,https://steamcdn-a.akamaihd.net/steam/apps/1117990/header.jpg?t=1573000849,https://store.steampowered.com/app/1117990,Exe Create Inc.,KEMCO,"Nov 5, 2019"
905340,Heave Ho,Adventure/Indie,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/905340/header.jpg?t=1573088405,https://store.steampowered.com/app/905340,Le Cartel Studio,Devolver Digital,"Aug 29, 2019"
899440,GOD EATER 3,Action,$59.99,https://steamcdn-a.akamaihd.net/steam/apps/899440/header.jpg?t=1563958788,https://store.steampowered.com/app/899440,BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment,"Feb 7, 2019"
349040,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,Action/Adventure,$29.99,https://steamcdn-a.akamaihd.net/steam/apps/349040/header.jpg?t=1571874249,https://store.steampowered.com/app/349040,CyberConnect2 Co. Ltd.,BANDAI NAMCO Entertainment,"Feb 4, 2016"
556550,The Horus Heresy: Betrayal at Calth,Action/Strategy/Early Access,$17.99,https://steamcdn-a.akamaihd.net/steam/apps/556550/header.jpg?t=1573088253,https://store.steampowered.com/app/556550,Steel Wool Studios,Steel Wool Studios,"Feb 27, 2018"
644830,The Surge 2,Action/RPG,$49.99,https://steamcdn-a.akamaihd.net/steam/apps/644830/header.jpg?t=1572365091,https://store.steampowered.com/app/644830,Deck13,Focus Home Interactive,"Sep 23, 2019"
1188260,Creature Card Idle,Casual/Free to Play/Indie/RPG/Strategy,,https://steamcdn-a.akamaihd.net/steam/apps/1188260/header.jpg?t=1573077044,https://store.steampowered.com/app/1188260,Fordesoft,Fordesoft,Unrealeased
778400,Corpse Party: Sweet Sachiko's Hysteric Birthday Bash,Adventure,$11.99,https://steamcdn-a.akamaihd.net/steam/apps/778400/header.jpg?t=1569948338,https://store.steampowered.com/app/778400,MAGES. Inc.,XSEED Games,"Apr 10, 2019"
758730,Paw Patrol: On A Roll!,Action/Adventure/Casual,$29.99,https://steamcdn-a.akamaihd.net/steam/apps/758730/header.jpg?t=1542674772,https://store.steampowered.com/app/758730,Torus Games,Outright Games,"Oct 23, 2018"
742300,Mega Man 11 / ロックマン11 運命の歯車!!,Action,$29.99,https://steamcdn-a.akamaihd.net/steam/apps/742300/header.jpg?t=1554861493,https://store.steampowered.com/app/742300,"CAPCOM CO., LTD.","CAPCOM CO., LTD.","Oct 2, 2018"
711010,Corrupt - Political Simulator,Adventure/Casual/Indie/Simulation/Sports/Strategy,$0.49,https://steamcdn-a.akamaihd.net/steam/apps/711010/header.jpg?t=1568230249,https://store.steampowered.com/app/711010,Atomic Fabrik,Atomic Fabrik,"Sep 15, 2017"
703080,Planet Zoo,Simulation/Strategy,$44.99,https://steamcdn-a.akamaihd.net/steam/apps/703080/header.jpg?t=1572971397,https://store.steampowered.com/app/703080,Frontier Developments,Frontier Developments ,"Nov 5, 2019"
965200,Walking Zombie 2,Action/Adventure/Indie/RPG,,https://steamcdn-a.akamaihd.net/steam/apps/965200/header.jpg?t=1571678990,https://store.steampowered.com/app/965200,Alda Games,Alda Games,"Oct 11, 2019"
963710,Lost in Vivo,Indie,$11.99,https://steamcdn-a.akamaihd.net/steam/apps/963710/header.jpg?t=1572973018,https://store.steampowered.com/app/963710,KIRA,KIRA,"Nov 5, 2018"
963000,"The Haunted Island, a Frog Detective Game",Adventure/Indie,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/963000/header.jpg?t=1571208330,https://store.steampowered.com/app/963000,Grace Bruxner,worm club,"Nov 22, 2018"
946050,Soda Dungeon 2,Casual/Free to Play/RPG,,https://steamcdn-a.akamaihd.net/steam/apps/946050/header.jpg?t=1572625149,https://store.steampowered.com/app/946050,AN Productions,Armor Games Studios,Unrealeased
916900,Paperbark,Adventure/Casual/Indie,$8.99,https://steamcdn-a.akamaihd.net/steam/apps/916900/header.jpg?t=1562467744,https://store.steampowered.com/app/916900,Paper House,Paper House,"Dec 12, 2018"
893950,Russia Simulator,Simulation,,https://steamcdn-a.akamaihd.net/steam/apps/893950/header.jpg?t=1564052854,https://store.steampowered.com/app/893950,Kavkaz Sila Games,Kavkaz Sila Games,Unrealeased
884200,PUGNite,Action/Adventure/Casual/Indie,$0.99,https://steamcdn-a.akamaihd.net/steam/apps/884200/header.jpg?t=1537532661,https://store.steampowered.com/app/884200,OfficialAndy,MGG Studio,"Sep 7, 2018"
881090,Super Dodgeball Beats,Indie/Sports,$12.99,https://steamcdn-a.akamaihd.net/steam/apps/881090/header.jpg?t=1568270654,https://store.steampowered.com/app/881090,FinalBoss Games,PlayStack,"Sep 11, 2019"
845070,The Awesome Adventures of Captain Spirit,Adventure/Free to Play,,https://steamcdn-a.akamaihd.net/steam/apps/845070/header.jpg?t=1567310433,https://store.steampowered.com/app/845070,DONTNOD Entertainment,Square Enix,"Jun 25, 2018"
842150,Wild West Saga: Idle Tycoon Clicker,Casual/Free to Play/Indie/Simulation,,https://steamcdn-a.akamaihd.net/steam/apps/842150/header.jpg?t=1561475063,https://store.steampowered.com/app/842150,Tamasenco,Tamasenco,"Dec 18, 2018"
812810,missed messages.,Casual/Free to Play/Indie/Simulation,,https://steamcdn-a.akamaihd.net/steam/apps/812810/header.jpg?t=1559236781,https://store.steampowered.com/app/812810,Angela He,Angela He,"May 30, 2019"
799960,Wizard101,Free to Play/Massively Multiplayer/RPG,,https://steamcdn-a.akamaihd.net/steam/apps/799960/header.jpg?t=1569942386,https://store.steampowered.com/app/799960,KingsIsle Entertainment,KingsIsle Entertainment,"Sep 6, 2018"
427190,DEAD RISING®,Action/Adventure,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/427190/header.jpg?t=1554415070,https://store.steampowered.com/app/427190,Capcom,Capcom,"Sep 12, 2016"
406970,The Uncertain: Last Quiet Day,Adventure/Indie,$14.99,https://steamcdn-a.akamaihd.net/steam/apps/406970/header.jpg?t=1569571772,https://store.steampowered.com/app/406970,ComonGames,ComonGames,"Sep 22, 2016"
392110,Endless Space® 2,Strategy,$39.99,https://steamcdn-a.akamaihd.net/steam/apps/392110/header.jpg?t=1572973559,https://store.steampowered.com/app/392110,AMPLITUDE Studios,SEGA,"May 18, 2017"
379430,Kingdom Come: Deliverance,Action/Adventure/RPG,$29.99,https://steamcdn-a.akamaihd.net/steam/apps/379430/header.jpg?t=1568716645,https://store.steampowered.com/app/379430,Warhorse Studios,Warhorse Studios,"Feb 13, 2018"
375810,The Forgettable Dungeon,Action/Adventure/Indie/RPG/Early Access,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/375810/header.jpg?t=1572495326,https://store.steampowered.com/app/375810,Anthony Rotondo,Happy Box Games LLC,"Oct 21, 2019"
356370,Soccer Manager 2015,Free to Play/Sports,,https://steamcdn-a.akamaihd.net/steam/apps/356370/header.jpg?t=1447370802,https://store.steampowered.com/app/356370,Soccer Manager Ltd,Soccer Manager Ltd,"Jul 16, 2015"
351100,Niffelheim,Action/Adventure/Indie/RPG/Simulation,$19.99,https://steamcdn-a.akamaihd.net/steam/apps/351100/header.jpg?t=1572960922,https://store.steampowered.com/app/351100,Ellada Games,Ellada Games,"Sep 26, 2018"
329860,Catlateral Damage,Action/Casual/Indie/Simulation,$9.99,https://steamcdn-a.akamaihd.net/steam/apps/329860/header.jpg?t=1569938913,https://store.steampowered.com/app/329860,Chris Chung,Chris Chung,"May 27, 2015"
318690,Cargo 3,Action/Indie,$4.99,https://steamcdn-a.akamaihd.net/steam/apps/318690/header.jpg?t=1447363189,https://store.steampowered.com/app/318690,Vinci Games,Vinci Games,"Dec 8, 2014"
313120,Stranded Deep,Adventure/Indie/Early Access,$14.99,https://steamcdn-a.akamaihd.net/steam/apps/313120/header.jpg?t=1531797396,https://store.steampowered.com/app/313120,Beam Team Games,Beam Team Pty Ltd,"Jan 23, 2015"
308060,Black The Fall,Action/Adventure/Indie,$14.99,https://steamcdn-a.akamaihd.net/steam/apps/308060/header.jpg?t=1561713961,https://store.steampowered.com/app/308060,Sand Sailor Studio,Square Enix,"Jul 11, 2017"
